year,student_level,grid_id,grid_lon,grid_lat,school_lon,school_lat,school_code3,school_size,affiliation,amphor,tambon,province,risk_index_df5,ach_score,hard_to_reach,location,electric_type_use,water_type,internet_type
2019,p6,grid_2584,99.219017,20.116636,99.3007406,20.0350001,1050130502,M,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.5850675557428242,0.11853488843410809,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2584,99.219017,20.116636,99.3007406,20.0350001,1050130502,M,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.6326591682770919,-0.04355393751567656,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_2584,99.219017,20.116636,99.3007406,20.0350001,1050130502,M,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.38000692614028014,0.7776442075121694,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2584,99.219017,20.116636,99.2850679,20.0924648,1050130503,M,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.751097741383377,-0.4804925835640465,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2584,99.219017,20.116636,99.2850679,20.0924648,1050130503,M,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.7972518083475097,-0.7131907539734965,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2584,99.219017,20.116636,99.2850679,20.0924648,1050130503,M,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.8703090480041801,-1.1346176191715678,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2584,99.219017,20.116636,99.2850679,20.0924648,1050130503,M,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.7792642964028793,-0.6155688611803891,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2584,99.219017,20.116636,99.3187428,20.0375963,1050130504,S,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.5453705165415266,0.2515975631032277,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2584,99.219017,20.116636,99.3187428,20.0375963,1050130504,S,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.3198395063833218,0.972099375930421,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2584,99.219017,20.116636,99.3187428,20.0375963,1050130504,S,สพป.เชียงใหม่ เขต 3,แม่อาย,มะลิกา,เชียงใหม่,0.5881718893934945,0.1084160724440024,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2585,99.445297,20.116636,99.3754656,20.0219726,1050130479,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.6153429523800439,-0.16949728061072308,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2585,99.445297,20.116636,99.3754656,20.0219726,1050130479,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.5778305094603509,-0.03463809968111412,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2585,99.445297,20.116636,99.3754656,20.0219726,1050130479,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.3293543805039916,0.7266596059974695,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2585,99.445297,20.116636,99.3754656,20.0219726,1050130479,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.3470552644591303,0.693059807852806,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2585,99.445297,20.116636,99.4281374,20.0477976,1050130484,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.3667599493884981,0.6332720967755008,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มี internet แต่มีข้อจำกัด
2018,p6,grid_2585,99.445297,20.116636,99.4281374,20.0477976,1050130484,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.6382758093500593,-0.23558415711621095,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มี internet แต่มีข้อจำกัด
2019,p6,grid_2585,99.445297,20.116636,99.4281374,20.0477976,1050130484,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.2676351692979325,0.9618739380695347,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มี internet แต่มีข้อจำกัด
2020,p6,grid_2585,99.445297,20.116636,99.4281374,20.0477976,1050130484,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.5658697435459311,-0.01582926557205723,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มี internet แต่มีข้อจำกัด
2017,p6,grid_2585,99.445297,20.116636,99.47093939999999,20.0424195,1050130485,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.6842939035919173,-0.41029069228750037,ยุ่งยากมากที่สุด,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2585,99.445297,20.116636,99.47093939999999,20.0424195,1050130485,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.7662004096292959,-0.7286449628018175,ยุ่งยากมากที่สุด,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2585,99.445297,20.116636,99.47093939999999,20.0424195,1050130485,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.8538789216922096,-1.246333129726859,ยุ่งยากมากที่สุด,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2585,99.445297,20.116636,99.4127513,20.0319136,1050130488,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.8760631162179392,-1.3658429562227048,ยุ่งยากมาก,SUBURB,ใช้เครื่องกำเนิดไฟฟ้าอย่างเดียว,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2018,p6,grid_2585,99.445297,20.116636,99.4127513,20.0319136,1050130488,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.8839314551792055,-1.416192758537142,ยุ่งยากมาก,SUBURB,ใช้เครื่องกำเนิดไฟฟ้าอย่างเดียว,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2019,p6,grid_2585,99.445297,20.116636,99.4127513,20.0319136,1050130488,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.8771281906764726,-1.4113943112799727,ยุ่งยากมาก,SUBURB,ใช้เครื่องกำเนิดไฟฟ้าอย่างเดียว,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2017,p6,grid_2546,99.445297,19.90402,99.3535964,20.0078279,1050130477,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.7628342521051603,-0.22909947106344591,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2546,99.445297,19.90402,99.3535964,20.0078279,1050130477,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.8360189318677617,-0.5881058161269983,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2546,99.445297,19.90402,99.3535964,20.0078279,1050130477,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.8410299221885741,-0.6150986276264866,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2546,99.445297,19.90402,99.3535964,20.0078279,1050130477,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.7599301759884892,-0.2086055735856741,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2545,99.219017,19.90402,99.31588239999999,19.9743731,1050130480,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.11254840678847312,0.5997146844737364,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2018,p6,grid_2545,99.219017,19.90402,99.31588239999999,19.9743731,1050130480,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.0873487433325524,0.2551165420097563,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2019,p6,grid_2545,99.219017,19.90402,99.31588239999999,19.9743731,1050130480,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.51840206603277,0.16979418610259,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2017,p6,grid_2545,99.219017,19.90402,99.3248009,19.9885203,1050130481,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.20291427725349326,0.028959019450116072,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2545,99.219017,19.90402,99.3248009,19.9885203,1050130481,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.1271975014685289,-0.09720168617746357,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2545,99.219017,19.90402,99.3248009,19.9885203,1050130481,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.5044169977284014,0.21398228612315756,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2545,99.219017,19.90402,99.3248009,19.9885203,1050130481,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่นาวาง,เชียงใหม่,0.387456679214416,0.586542677272375,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2545,99.219017,19.90402,99.2630105,20.009828,1050130510,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.14327029624658466,0.3708608366800044,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2545,99.219017,19.90402,99.2630105,20.009828,1050130510,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.06515428681270367,0.5278139127363446,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2545,99.219017,19.90402,99.2630105,20.009828,1050130510,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.6291193471928066,-0.18964206810767623,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2545,99.219017,19.90402,99.2630105,20.009828,1050130510,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.5424573436568911,0.09030190891131991,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_2545,99.219017,19.90402,99.2630105,20.009828,1050130510,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.4341738860005162,0.444463749761285,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2584,99.219017,20.116636,99.2314497,20.0241964,1050130512,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.8487438111815289,-0.9820968849787021,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2018,p6,grid_2584,99.219017,20.116636,99.2314497,20.0241964,1050130512,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.8152227751637771,-0.8062597811562991,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2019,p6,grid_2584,99.219017,20.116636,99.2314497,20.0241964,1050130512,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.7897484652247286,-0.661637075451357,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2020,p6,grid_2584,99.219017,20.116636,99.2314497,20.0241964,1050130512,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.7648114659138592,-0.5496121373717253,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2021,p6,grid_2584,99.219017,20.116636,99.2314497,20.0241964,1050130512,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.8568447708274056,-1.0394243025734087,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มี internet แต่มีข้อจำกัด
2017,p6,grid_2545,99.219017,19.90402,99.2564515,19.9996739,1050130513,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.1658376319709705,0.2293791731840113,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2545,99.219017,19.90402,99.2564515,19.9996739,1050130513,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.08687766531792959,0.2601500634433941,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2545,99.219017,19.90402,99.2564515,19.9996739,1050130513,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.5447179822968389,0.08632894510225539,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2545,99.219017,19.90402,99.2564515,19.9996739,1050130513,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.6652981980725906,-0.31852509807899615,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_2545,99.219017,19.90402,99.2564515,19.9996739,1050130513,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.6545381149763965,-0.2698656811102328,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2545,99.219017,19.90402,99.2478893,19.9910056,1050130514,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.27530817646878303,-0.2920539745222014,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2545,99.219017,19.90402,99.2478893,19.9910056,1050130514,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.09217845847043797,0.20499247467890297,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2545,99.219017,19.90402,99.2478893,19.9910056,1050130514,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.7580866767123313,-0.678060460548857,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2545,99.219017,19.90402,99.2478893,19.9910056,1050130514,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.6208570208731795,-0.16495832062799495,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_2545,99.219017,19.90402,99.2478893,19.9910056,1050130514,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.7583771018888386,-0.6719215454565444,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2545,99.219017,19.90402,99.24630309999999,19.9776041,1050130515,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.1538145030639827,0.30250202099379064,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2545,99.219017,19.90402,99.24630309999999,19.9776041,1050130515,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.08830670812690361,0.24496228858413807,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2545,99.219017,19.90402,99.24630309999999,19.9776041,1050130515,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.5119944932426186,0.19004737336020888,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2545,99.219017,19.90402,99.24630309999999,19.9776041,1050130515,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.738271355684337,-0.5971105909257667,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_2545,99.219017,19.90402,99.24630309999999,19.9776041,1050130515,M,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.6078362061385736,-0.11084082204767824,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2545,99.219017,19.90402,99.2293516,19.9689994,1050130516,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.3102997707073273,-0.4267200082684256,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2545,99.219017,19.90402,99.2293516,19.9689994,1050130516,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.11808578256773694,-0.026949928811750207,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2545,99.219017,19.90402,99.2293516,19.9689994,1050130516,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.7032334578008356,-0.4549466321062239,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2545,99.219017,19.90402,99.2293516,19.9689994,1050130516,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่สาว,เชียงใหม่,0.8386866762996872,-1.0903081155660415,ยุ่งยากมาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2584,99.219017,20.116636,99.2776816,20.0232637,1050130500,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่อาย,เชียงใหม่,0.7657639211297683,-0.54464283989510065,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2584,99.219017,20.116636,99.2776816,20.0232637,1050130500,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่อาย,เชียงใหม่,0.7350982564366974,-0.4334806886001433,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2584,99.219017,20.116636,99.2776816,20.0232637,1050130500,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่อาย,เชียงใหม่,0.6819974347648354,-0.21364180056220883,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2584,99.219017,20.116636,99.2776816,20.0232637,1050130500,S,สพป.เชียงใหม่ เขต 3,แม่อาย,แม่อาย,เชียงใหม่,0.709396434025876,-0.3204745712945468,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปานครหลวง/ส่วนภูมิภาค,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2545,99.219017,19.90402,99.2536148,19.9489753,1050130490,S,สพป.เชียงใหม่ เขต 3,แม่อาย,สันต้นหมื้อ,เชียงใหม่,0.19569948764193865,0.06546879350391502,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2545,99.219017,19.90402,99.2536148,19.9489753,1050130490,S,สพป.เชียงใหม่ เขต 3,แม่อาย,สันต้นหมื้อ,เชียงใหม่,0.08394251344321489,0.29213102213536435,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2545,99.219017,19.90402,99.2536148,19.9489753,1050130490,S,สพป.เชียงใหม่ เขต 3,แม่อาย,สันต้นหมื้อ,เชียงใหม่,0.5302440738744536,0.13230607286906426,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2545,99.219017,19.90402,99.2536148,19.9489753,1050130490,S,สพป.เชียงใหม่ เขต 3,แม่อาย,สันต้นหมื้อ,เชียงใหม่,0.2843157278829822,0.9556916037909705,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2021,p6,grid_2545,99.219017,19.90402,99.2536148,19.9489753,1050130490,S,สพป.เชียงใหม่ เขต 3,แม่อาย,สันต้นหมื้อ,เชียงใหม่,0.6141723220135787,-0.13193097206552842,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,ประปาโรงเรียน,มีการเชื่อมต่อ internet คุณภาพสูง
2017,p6,grid_2545,99.219017,19.90402,99.2734696,19.9392375,1050130491,S,สพป.เชียงใหม่ เขต 3,แม่อาย,สันต้นหมื้อ,เชียงใหม่,0.3040764999761989,-0.40346977312522847,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2018,p6,grid_2545,99.219017,19.90402,99.2734696,19.9392375,1050130491,S,สพป.เชียงใหม่ เขต 3,แม่อาย,สันต้นหมื้อ,เชียงใหม่,0.0948822158609268,0.1780396442494673,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2019,p6,grid_2545,99.219017,19.90402,99.2734696,19.9392375,1050130491,S,สพป.เชียงใหม่ เขต 3,แม่อาย,สันต้นหมื้อ,เชียงใหม่,0.4975103556529705,0.23579207879805422,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
2020,p6,grid_2545,99.219017,19.90402,99.2734696,19.9392375,1050130491,S,สพป.เชียงใหม่ เขต 3,แม่อาย,สันต้นหมื้อ,เชียงใหม่,0.7877055098412826,-0.816958042710819,ยุ่งยาก,SUBURB,ไฟฟ้าจากหน่วยงานรัฐ,การประปาอปท.,มีการเชื่อมต่อ internet คุณภาพสูง
