"student_level","grid_id","grid_lon","grid_lat","school_lon","school_lat","distance","area_code","affiliation","amphor","tambon","province","school_type","electric","distance_from_district","type_of_hard","hard_to_reach","school_code1","year","school_size","location","ach_score","intensity_rcp45","duration_rcp45","frequency_rcp45","intensity_rcp85","duration_rcp85","frequency_rcp85","risk_index"
"p6","grid_1459",100.576683,13.844405,100.5127131,13.745355,13.015520817734483,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","ป้อมปราบ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",2,"none","ไม่ยุ่งยาก",10010006,2020,"M","URBAN",2.5124909717367028,-0.406403870242792,0.5498671721158698,-0.19153552983801017,-0.4214483294921704,0.548076676450829,-0.15898999944341552,0.17855707667574428
"p6","grid_1459",100.576683,13.844405,100.5127131,13.745355,13.015520817734483,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","ป้อมปราบ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",2,"none","ไม่ยุ่งยาก",10010006,2021,"M","URBAN",1.9309443108960809,0.7404227060843249,-1.0680112381481317,0.06175797880118328,0.4983554989931556,-1.1593929694152147,0.289850852937213,0.12026259947485904
"p6","grid_1459",100.576683,13.844405,100.5112368,13.7612812,11.648171286680329,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","วัดโสมนัส","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",1,"none","ไม่ยุ่งยาก",10010007,2017,"M","URBAN",1.442972916189947,0.16538710411748642,0.5498671721158698,0.1378626552835932,-0.02995965337921014,-1.1593929694152147,0.06299814059655817,0.30472694706457293
"p6","grid_1459",100.576683,13.844405,100.5112368,13.7612812,11.648171286680329,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","วัดโสมนัส","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",1,"none","ไม่ยุ่งยาก",10010007,2018,"M","URBAN",1.8784488347046664,2.115160339214451,0.5498671721158698,0.5329072296482134,-0.4188691788433072,-0.40051757125252874,-0.19517726073329744,0.2351598281536974
"p6","grid_1459",100.576683,13.844405,100.5112368,13.7612812,11.648171286680329,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","วัดโสมนัส","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",1,"none","ไม่ยุ่งยาก",10010007,2019,"M","URBAN",0.7237013965024544,-0.2433023287031163,0.5498671721158698,-0.15609776340665338,-0.39136689487031584,-0.40051757125252874,-0.15898999944341552,0.4676835524739575
"p6","grid_1459",100.576683,13.844405,100.5112368,13.7612812,11.648171286680329,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","วัดโสมนัส","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",1,"none","ไม่ยุ่งยาก",10010007,2020,"M","URBAN",0.6161520532303498,-0.406403870242792,0.5498671721158698,-0.19153552983801017,-0.4214483294921704,0.548076676450829,-0.15898999944341552,0.4969282335134419
"p6","grid_1459",100.576683,13.844405,100.5112368,13.7612812,11.648171286680329,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","วัดโสมนัส","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",1,"none","ไม่ยุ่งยาก",10010007,2021,"M","URBAN",0.25068087548936174,0.7404227060843249,-1.0680112381481317,0.06175797880118328,0.4983554989931556,-1.1593929694152147,0.289850852937213,0.2322991125829647
"p6","grid_1420",100.576683,13.624599,100.5526582,13.7126787,10.143517091456808,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","ช่องนนทรี","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",10,"none","ไม่ยุ่งยาก",10010008,2017,"M","URBAN",0.35706558876140115,0.6696155403298211,1.1790421094407593,0.1091379161437166,-0.16353712390786523,-0.5322667723224396,0.03377147685983184,0.701559062371362
"p6","grid_1420",100.576683,13.624599,100.5526582,13.7126787,10.143517091456808,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","ช่องนนทรี","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",10,"none","ไม่ยุ่งยาก",10010008,2018,"M","URBAN",0.01706816544483891,2.3438836729185395,-1.2953601650806548,0.4687447240769801,-0.6379230209758247,0.03688977629957502,-0.22440392447002375,0.22885173495886277
"p6","grid_1420",100.576683,13.624599,100.5526582,13.7126787,10.143517091456808,"10010000","สพป.กรุงเทพมหานคร","เขตยานนาวา","ช่องนนทรี","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",10,"none","ไม่ยุ่งยาก",10010008,2019,"M","URBAN",0.06947795745122853,-0.2743102769604744,0.7983648364374648,-0.18482250254653,-0.5986789381429904,-0.9117044714037826,-0.18821666318014185,0.6853160810919902
