"student_id","choose_method","concepts","interpretation","research_score","submit_time","percent_submit","gender","department","learning_performance","cheat_index"
6441253427,60,75,77.77777777777779,79,54.947531180547344,75,"ช","คณิตศาสตร์",63.333333333333336,0.5037810884056086
6441256327,10,25,35.294117647058826,57,150.44711951388254,75,"ช","คณิตศาสตร์",51.42857142857143,0.4418659089046354
6441258627,50,50,44.44444444444444,78,154.31230222221876,87.5,"ช","คณิตศาสตร์",93.33333333333333,0.40571592340833895
6441261427,30,41.66666666666667,50,86,30.016476666662427,100,"ช","คณิตศาสตร์",81.25,0.4999488633206453
6441264327,20,33.33333333333333,50,78,127.9306149999963,87.5,"ญ","คณิตศาสตร์",83.75,0.6575384095269678
6441265027,40,58.333333333333336,44.44444444444444,73,157.7895881944398,100,"ญ","ไทยสังคม",67.5,0.9999999999999999
6441268927,80,50,33.33333333333333,80,121.14160819444392,100,"ญ","ไทยสังคม",81.25,0.543336519393678
6441274627,30,41.66666666666667,44.44444444444444,87,148.47017111111018,100,"ญ","ไทยสังคม",67.5,0.6777527314973466
6441277527,50,66.66666666666666,55.55555555555556,77,152.78999611109495,100,"ญ","คณิตศาสตร์",85,0.49838888140657733
6441278127,30,33.33333333333333,38.88888888888889,78,157.88459944446882,100,"ญ","ไทยสังคม",76.25,0.9101143264398235
6441280327,50,58.333333333333336,55.55555555555556,77,79.70329041668111,100,"ญ","ไทยสังคม",83.75,0.9999999999999997
6441283227,50,50,50,76,144.37468534721268,100,"ญ","ไทยสังคม",85,0.9418417488304733
6441286127,70,83.33333333333334,50,81,150.51270909723308,100,"ญ","คณิตศาสตร์",81.25,0.7103584204617379
6441287827,30,66.66666666666666,33.33333333333333,68,137.94923451388877,100,"ญ","คณิตศาสตร์",80,0.8535086147584268
6441288427,50,41.66666666666667,55.55555555555556,71,158.80143006943993,100,"ญ","คณิตศาสตร์",72.5,0.5565237589205979
6442001827,50,33.33333333333333,27.77777777777778,71,159.35793430556856,100,"ญ","ศิลปศึกษา",80,0.612794635958352
6442002427,50,33.33333333333333,38.88888888888889,53,156.71751048612924,62.5,"ช","ศิลปศึกษา",90,0.8277591700788177
6442004727,30,33.33333333333333,38.88888888888889,52,115.4193705555631,100,"ญ","ศิลปศึกษา",72.67857142857143,0.9125313752406378
6442006027,20,25,38.88888888888889,72,150.85066249998079,100,"ญ","ศิลปศึกษา",75.17857142857143,0.6410248399290934
6442007627,30,50,22.22222222222222,54,147.11379041668442,100,"ญ","ศิลปศึกษา",78.75,0.8995490205513342
6442009927,30,16.666666666666664,33.33333333333333,50,154.13043937499324,87.5,"ญ","ศิลปศึกษา",65,0.5569663385459205
6442010427,60,33.33333333333333,38.88888888888889,61,149.35918513887458,75,"ช","ศิลปศึกษา",60,0.8274310595928726
6442011027,30,33.33333333333333,44.44444444444444,70,131.20155500001377,87.5,"ญ","ศิลปศึกษา",66.66666666666667,0.24021087927268062
6442012727,70,75,55.55555555555556,86,163.37844277777606,100,"ญ","ศิลปศึกษา",85,0.9584503149474519
6442013327,20,33.33333333333333,16.666666666666664,52,232.97063652777007,50,"ญ","ศิลปศึกษา",43.57142857142857,0.9613004230966333
6442014027,20,41.66666666666667,38.88888888888889,60,156.68327368055782,37.5,"ญ","ศิลปศึกษา",82.5,0.8314294513874223
6442015627,30,25,38.88888888888889,54,146.79400111110675,100,"ช","ศิลปศึกษา",76.42857142857143,0.9998078299395305
